iteration,time,relativeError
1,0.17430400848388672,0.964279309895
2,0.41026997566223145,0.962146286266
3,0.5757970809936523,0.95979935435
4,0.7231709957122803,0.9543568306
5,0.8705410957336426,0.93496359402
6,1.0623881816864014,0.891459145712
7,1.2107009887695312,0.847514313036
8,1.3680310249328613,0.814992869424
9,1.5316030979156494,0.791877364424
10,1.7120771408081055,0.775065298135
11,1.8531010150909424,0.762302206002
12,2.011597156524658,0.752295184169
13,2.1648991107940674,0.744247686113
14,2.323378086090088,0.737823599664
15,2.4685139656066895,0.73272711933
16,2.6825480461120605,0.728630803265
17,2.81925106048584,0.725268471329
18,2.95917010307312,0.722435234003
19,3.110044002532959,0.719991598227
20,3.2651679515838623,0.717868111277
21,3.4088220596313477,0.716026142537
22,3.5469250679016113,0.714430077285
23,3.684659004211426,0.713052251524
24,3.825615167617798,0.711865247503
25,4.000089168548584,0.710834118342
26,4.166079998016357,0.709923021908
27,4.307193040847778,0.709103176605
28,4.46411395072937,0.708360906826
29,4.6180260181427,0.707689413834
30,4.767953157424927,0.707076229846
31,4.907155990600586,0.70651150297
32,5.071846008300781,0.70599068807
33,5.24124002456665,0.70550801081
34,5.412940979003906,0.705057467485
35,5.548870086669922,0.704630833977
36,5.701146125793457,0.704218906976
37,5.8483710289001465,0.703825693636
38,6.055557012557983,0.703458168662
39,6.192669153213501,0.703112864246
40,6.333193063735962,0.70278308635
41,6.466928005218506,0.7024626268
42,6.612892150878906,0.702151747863
43,6.753153085708618,0.70185824619
44,6.889163970947266,0.70158668907
45,7.024578094482422,0.701334132243
46,7.1679651737213135,0.701095586751
47,7.331350088119507,0.700867174281
48,7.484879016876221,0.700646605212
49,7.625144004821777,0.700432753083
50,7.765424966812134,0.700225335261
51,7.899381160736084,0.700024951518
52,8.040836095809937,0.699832531986
53,8.190312147140503,0.699648762942
54,8.331171989440918,0.69947249317
55,8.471657991409302,0.699303872097
56,8.62067198753357,0.699145867903
57,8.763545036315918,0.698997657412
58,8.8992919921875,0.698856353701
59,9.03583812713623,0.698719536758
60,9.181889057159424,0.698587109038
61,9.315484046936035,0.698461852288
62,9.455150127410889,0.698344892038
63,9.590967178344727,0.698233595659
64,9.730731964111328,0.698125575038
65,9.873931169509888,0.698021346643
66,10.01227617263794,0.697923660168
67,10.155325174331665,0.69783434571
68,10.304182052612305,0.697752668132
69,10.446957111358643,0.697676521365
70,10.584069967269897,0.697604180799
71,10.735744953155518,0.697534698284
72,10.882275104522705,0.697467536678
73,11.016870021820068,0.697402569766
74,11.160725116729736,0.697340087895
75,11.299837112426758,0.697280409805
76,11.43842601776123,0.697223491763
77,11.57423210144043,0.697169247285
78,11.724251985549927,0.697117442228
79,11.859073162078857,0.697067497908
80,11.99620509147644,0.697018581324
81,12.136772155761719,0.696969678352
82,12.291124105453491,0.696920431006
83,12.426411151885986,0.696871677547
84,12.566163063049316,0.696824189672
85,12.706308126449585,0.696778155542
86,12.844947099685669,0.696733525071
87,12.980223178863525,0.696690041906
88,13.12225604057312,0.6966471462
89,13.272958040237427,0.696604188631
90,13.418020009994507,0.696560645872
91,13.555830001831055,0.696516074431
92,13.700030088424683,0.69647007681
93,13.839706182479858,0.696422403348
94,13.988757133483887,0.696373070651
95,14.128071069717407,0.696322375349
96,14.27506399154663,0.696270744322
97,14.409971952438354,0.696218639831
98,14.555472135543823,0.696166606073
99,14.70082402229309,0.696115274685
100,14.83908200263977,0.69606536599
101,14.978348970413208,0.696017702512
102,15.140109062194824,0.695973056835
103,15.286412954330444,0.695931997363
104,15.429479122161865,0.69589473414
105,15.564844131469727,0.695860963379
106,15.712291955947876,0.695830022591
107,15.852553129196167,0.695801115703
108,15.994673013687134,0.695773637064
109,16.13679814338684,0.695747733545
110,16.29876708984375,0.695723604088
111,16.44407606124878,0.695700540325
112,16.588656187057495,0.695678158154
113,16.728650093078613,0.695656751629
114,16.871317148208618,0.695636550007
115,17.01405096054077,0.695617439819
116,17.15736699104309,0.695599226948
117,17.307175159454346,0.695581774532
118,17.461580991744995,0.695565080246
119,17.6204571723938,0.695549062787
