iteration,time,relativeError
1,0.10731196403503418,1.69016845839
2,0.2315540313720703,1.44980505479
3,0.38486480712890625,1.32085231475
4,0.5099639892578125,1.24675784527
5,0.6167669296264648,1.19503453778
6,0.7321858406066895,1.15313885192
7,0.8617348670959473,1.11538866709
8,0.9826128482818604,1.07962750364
9,1.0806829929351807,1.04449459896
10,1.1821110248565674,1.00966492432
11,1.293076992034912,0.974565053595
12,1.413266897201538,0.940231311997
13,1.5369839668273926,0.907869894633
14,1.6445279121398926,0.878499787294
15,1.7449719905853271,0.85277706025
16,1.8755228519439697,0.830342610107
17,1.9965038299560547,0.809861044853
18,2.0970330238342285,0.792565313173
19,2.1961758136749268,0.780166587577
20,2.314948797225952,0.770793240032
21,2.432796001434326,0.762992835006
22,2.5599589347839355,0.756556175794
23,2.6647369861602783,0.75129892816
24,2.7682929039001465,0.747086554151
25,2.8977138996124268,0.743714053955
26,3.0138118267059326,0.740994970567
27,3.1149158477783203,0.73880855171
28,3.2371368408203125,0.737061671173
29,3.3550868034362793,0.735638049302
30,3.522394895553589,0.734436126875
31,3.6337180137634277,0.733458140672
32,3.741523027420044,0.732672213037
33,3.9018709659576416,0.732082055094
34,4.029399871826172,0.731658994212
35,4.152456998825073,0.73135694653
36,4.275527000427246,0.731132423326
37,4.4761059284210205,0.730956359716
38,4.652419805526733,0.730800414971
39,4.7609968185424805,0.730661365433
40,4.940938949584961,0.730536228707
41,5.055773019790649,0.730413688217
42,5.24641489982605,0.730293436111
43,5.376725912094116,0.73017210256
44,5.50221586227417,0.7300534756
45,5.652545928955078,0.729932996463
46,5.835646867752075,0.729813068468
47,5.9865968227386475,0.729696725148
48,6.124640941619873,0.729583376673
49,6.235069990158081,0.729480711348
50,6.359315872192383,0.729391932072
51,6.476603031158447,0.729316488975
52,6.587172031402588,0.729251390099
53,6.727160930633545,0.729199256774
54,6.887710809707642,0.729157296319
55,7.025000810623169,0.729124615518
56,7.186893939971924,0.729096458719
57,7.356217861175537,0.729071178462
58,7.52565598487854,0.729050137454
59,7.8801109790802,0.729031694717
60,8.03329086303711,0.7290130866
61,8.230777025222778,0.728993796054
62,8.342113018035889,0.728976209873
63,8.470544815063477,0.728956400719
64,8.590165853500366,0.728936619527
65,8.700206995010376,0.728916502358
66,8.830865859985352,0.728894273324
67,8.961748838424683,0.728871134978
68,9.06740403175354,0.728847953476
69,9.193825960159302,0.72882416328
70,9.325662851333618,0.728799974865
71,9.483157873153687,0.728772036742
72,9.57672381401062,0.728744242259
73,9.673074007034302,0.728713693221
74,9.796547889709473,0.728680825093
75,9.899096965789795,0.728646058402
76,9.99330186843872,0.728611081405
77,10.101207971572876,0.728577490792
78,10.203428030014038,0.72854361718
79,10.304975986480713,0.728514988559
80,10.422672986984253,0.728491395526
81,10.524165868759155,0.728468990388
82,10.640743970870972,0.728447148777
83,10.769583940505981,0.728424021899
84,10.908751010894775,0.728401650175
85,11.009013891220093,0.728381198387
86,11.147615909576416,0.728361424895
87,11.267675876617432,0.728343330176
88,11.392653942108154,0.728326144231
89,11.498098850250244,0.728310640699
90,11.600534915924072,0.728295885956
91,11.726329803466797,0.728281155919
92,11.829594850540161,0.728266643255
93,11.93598198890686,0.728252791335
94,12.035395860671997,0.728238959031
95,12.147868871688843,0.728223988835
96,12.253575801849365,0.728205158863
97,12.367719888687134,0.728182530818
98,12.484113931655884,0.72815153426
99,12.618944883346558,0.728108626214
100,12.709893941879272,0.728046184209
101,12.803853988647461,0.727953455356
102,12.913519859313965,0.727814240546
103,13.012111902236938,0.727623754953
104,13.116000890731812,0.727389719841
105,13.22579288482666,0.727148824547
106,13.33157992362976,0.726953879726
107,13.44087290763855,0.726828879049
108,13.5608229637146,0.726759792035
109,13.701974868774414,0.726723560425
110,13.812041997909546,0.726703533689
111,13.911419868469238,0.726689765731
112,14.081775903701782,0.726678733963
113,14.180078029632568,0.726669280529
114,14.284066915512085,0.726659556406
115,14.405051946640015,0.726650300049
116,14.5034019947052,0.726640002165
117,14.603806018829346,0.7266282019
118,14.74370789527893,0.726616101473
119,14.890491008758545,0.726604785588
120,15.087621927261353,0.726593560962
121,15.262041807174683,0.726579973568
122,15.410706996917725,0.726564747856
123,15.516804933547974,0.72654770545
