iteration,time,relativeError
1,0.07161402702331543,0.959175777985
2,0.11722397804260254,0.944928543104
3,0.1661980152130127,0.936173230828
4,0.22362399101257324,0.931777460333
5,0.3063340187072754,0.929554424093
6,0.3739619255065918,0.928140871076
7,0.4200139045715332,0.927052054089
8,0.4823038578033447,0.926391490496
9,0.5561778545379639,0.926114045907
10,0.6036019325256348,0.926024472747
11,0.6514079570770264,0.926010469453
12,0.7010228633880615,0.926009409314
13,0.7693808078765869,0.926009697954
14,0.8232638835906982,0.926010210033
15,0.8711328506469727,0.926010724932
16,0.920482873916626,0.926011203791
17,0.9989359378814697,0.926011643978
18,1.070016860961914,0.926012052645
19,1.1197218894958496,0.926012437299
20,1.179351806640625,0.926012804999
21,1.2489888668060303,0.926013159884
22,1.3031229972839355,0.92601350454
23,1.359907865524292,0.926013841159
24,1.4164018630981445,0.92601417151
25,1.4937520027160645,0.926014496862
26,1.5559909343719482,0.92601481812
27,1.6149330139160156,0.92601513647
28,1.686734914779663,0.926015454553
29,1.7398438453674316,0.926015771022
30,1.7873280048370361,0.926016086357
31,1.8369839191436768,0.926016400627
32,1.8919129371643066,0.926016713951
33,1.9642369747161865,0.926017026709
34,2.02360200881958,0.926017339789
35,2.0850048065185547,0.926017653907
36,2.170365810394287,0.926017968704
37,2.2267448902130127,0.92601828543
38,2.2770769596099854,0.926018604778
39,2.3268489837646484,0.926018926567
40,2.3743038177490234,0.926019250681
41,2.4433460235595703,0.926019578143
42,2.499715805053711,0.926019908309
43,2.556320905685425,0.926020241697
44,2.6261179447174072,0.926020578522
45,2.694060802459717,0.926020919166
46,2.7438418865203857,0.926021264175
47,2.7966129779815674,0.926021616428
48,2.8469598293304443,0.926021975393
49,2.9107048511505127,0.926022339126
50,2.967810869216919,0.926022707211
51,3.0169219970703125,0.926023079655
52,3.0849339962005615,0.926023456756
53,3.1548938751220703,0.926023839029
54,3.2035999298095703,0.926024226265
55,3.251673936843872,0.926024618609
56,3.3006138801574707,0.926025015703
57,3.365691900253296,0.926025424018
58,3.422071933746338,0.926025843056
59,3.472057819366455,0.926026266606
60,3.5224478244781494,0.926026695507
61,3.6111278533935547,0.926027130087
62,3.6625688076019287,0.926027569483
63,3.714111804962158,0.926028009568
64,3.7787139415740967,0.926028453485
65,3.83422589302063,0.926028905647
66,3.8829879760742188,0.926029353895
67,3.93350887298584,0.926029793243
68,3.9805498123168945,0.926030222288
69,4.049676895141602,0.926030637721
70,4.115592002868652,0.926031026913
71,4.165316820144653,0.926031381414
72,4.23339581489563,0.92603168951
73,4.292532920837402,0.926031931961
74,4.342619895935059,0.926032088307
75,4.391603946685791,0.92603214077
76,4.4391608238220215,0.926032056389
77,4.511018991470337,0.926031797164
78,4.572603940963745,0.926031312039
79,4.626787900924683,0.926030516982
80,4.680805921554565,0.926029340435
81,4.735456943511963,0.926027692461
82,4.806340932846069,0.92602543043
83,4.8564980030059814,0.926022376858
84,4.906198024749756,0.926018287548
85,4.966905832290649,0.926012865286
86,5.038906812667847,0.926005768348
87,5.111565828323364,0.925996647976
88,5.161204814910889,0.92598510424
89,5.226792812347412,0.925970724548
90,5.2839438915252686,0.925953077424
91,5.332473993301392,0.925931740028
92,5.381767988204956,0.925906547597
93,5.430696964263916,0.925877703172
94,5.494472980499268,0.925845654767
95,5.545264959335327,0.925811184205
96,5.602633953094482,0.92577558047
97,5.655423879623413,0.925740431509
98,5.71101188659668,0.925707586702
99,5.761703014373779,0.925678434254
100,5.8079729080200195,0.92565339725
101,5.856114864349365,0.925632474189
102,5.926536798477173,0.925615362775
103,5.982095956802368,0.925601602277
104,6.030428886413574,0.925590679357
105,6.091833829879761,0.925582205621
106,6.140149831771851,0.925575659549
107,6.208330869674683,0.925570592466
108,6.263868808746338,0.925566672739
109,6.314677000045776,0.925563629733
110,6.3703248500823975,0.925561252739
111,6.428380012512207,0.925559389144
112,6.481207847595215,0.925557922863
113,6.528002977371216,0.925556769241
114,6.584036827087402,0.925555857811
115,6.646849870681763,0.925555134691
116,6.6992738246917725,0.925554559083
117,6.747115850448608,0.92555409987
118,6.794595956802368,0.925553733226
119,6.867466926574707,0.92555343974
120,6.921319007873535,0.925553204873
121,6.970311880111694,0.925553016975
122,7.016863822937012,0.925552866809
123,7.065806865692139,0.925552746531
124,7.1429338455200195,0.925552649958
125,7.20096492767334,0.925552572355
126,7.249509811401367,0.925552509964
127,7.304215908050537,0.925552459785
128,7.3616650104522705,0.925552419417
129,7.416208982467651,0.925552386932
130,7.462568998336792,0.925552360787
131,7.508891820907593,0.92555233974
132,7.585568904876709,0.925552322796
133,7.639607906341553,0.925552309154
134,7.684082984924316,0.925552298168
135,7.73781681060791,0.925552289322
136,7.804570913314819,0.925552282198
137,7.854825019836426,0.92555227646
138,7.902695894241333,0.925552271839
139,7.951969861984253,0.925552268117
140,8.018129825592041,0.925552265119
141,8.071544885635376,0.925552262705
142,8.128798007965088,0.92555226076
143,8.18306303024292,0.925552259193
144,8.24141788482666,0.925552257932
145,8.293229818344116,0.925552256915
146,8.341121912002563,0.925552256097
147,8.385526895523071,0.925552255437
148,8.4602370262146,0.925552254906
149,8.516860008239746,0.925552254478
150,8.565815925598145,0.925552254133
151,8.621124982833862,0.925552253856
152,8.669581890106201,0.925552253632
153,8.740325927734375,0.925552253452
154,8.794025897979736,0.925552253307
155,8.842932939529419,0.92555225319
156,8.896347999572754,0.925552253096
157,8.97080397605896,0.92555225302
158,9.02306580543518,0.925552252959
159,9.07860779762268,0.925552252909
160,9.167603015899658,0.92555225287
161,9.23157787322998,0.925552252838
162,9.28567886352539,0.925552252812
163,9.334980010986328,0.925552252791
164,9.382002830505371,0.925552252775
165,9.453754901885986,0.925552252761
166,9.504937887191772,0.92555225275
167,9.551074028015137,0.925552252742
168,9.61173391342163,0.925552252735
169,9.680552959442139,0.925552252729
170,9.729974031448364,0.925552252724
171,9.782827854156494,0.925552252721
172,9.837474822998047,0.925552252718
173,9.898507833480835,0.925552252715
174,9.950711011886597,0.925552252714
175,9.996205806732178,0.925552252712
176,10.046008825302124,0.925552252711
177,10.126813888549805,0.92555225271
178,10.183223009109497,0.925552252709
179,10.233664989471436,0.925552252708
180,10.294065952301025,0.925552252708
181,10.35853099822998,0.925552252707
182,10.407405853271484,0.925552252707
183,10.454821825027466,0.925552252707
184,10.5035719871521,0.925552252707
185,10.57831883430481,0.925552252706
186,10.64173698425293,0.925552252706
187,10.690762996673584,0.925552252706
188,10.738830804824829,0.925552252706
189,10.786345958709717,0.925552252706
190,10.852720022201538,0.925552252706
191,10.908674001693726,0.925552252706
192,10.957794904708862,0.925552252706
193,11.006158828735352,0.925552252706
194,11.071806907653809,0.925552252706
195,11.137243032455444,0.925552252706
